Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.3242607116699,..,..,..,..,..,..,..,..,..,73.2424163818359,..,..,..,..,..,..,..,..,..,84.9085083007813,..,..,..,..,..,..,69.5363922119141,..,..,..,90.1430969238281,..,..,..,..,..,92.8166427612305,..,..,93.8000030517578
Sao Tome and Principe,STP,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.1022491455078,49.4011993408203,..,32.7554702758789,31.2000007629395,33.0170783996582,34.3511505126953,31.0954093933105,27.4098892211914,..,..,..,..
Sao Tome and Principe,STP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,387.577,381.692,370.226,408.148,414.996,376.489,307.51,267.273,251.165,253.648,222.95,220.091,224.422,225.165,232.212,237.292,237.406,236.522,228.755,223.112,218.336,212.799,204.183,198.338,190.844,204.63,242.749,192.423,187.727,206.229,186.459,185.886,186.921,189.373,191.564,196.307,201.639,207.215,212.631,220.377,227.91,229.832,224.484,219.803,209.796,211.141,204.886,210.576,206.748,208.049,212.864,229.826,208.388,205.164,193.093,192.672,192.801,178.105,180.018,179.669,188.073,..
Sao Tome and Principe,STP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,455.421,461.147,463.567,466.265,459.667,437.321,383.452,326.986,316.485,327.676,309.058,321.571,313.816,311.257,306.351,302.379,301.608,297.56,285.182,263.305,263.418,262.958,260.008,259.26,258.809,246.932,290.142,241.303,243.894,268.547,254.605,257.468,262.683,269.199,275.339,278.628,281.979,285.469,294.737,293.358,290.73,289.258,286.927,284.194,286.28,294.372,291.022,287.345,288.313,299.16,300.77,310.826,305.872,293.535,292.851,284.995,283.424,273.377,274.184,273.188,283.596,..
Sao Tome and Principe,STP,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1566.37828546288,..,..,..,..,..,..
Saudi Arabia,SAU,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.4,..,..,..,..,..,..,..,..,..,9.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.60915005207062,1.71738004684448,1.96508002281189,2.46271991729736,3.12393999099731,3.99111008644104,4.66667985916138,5.9526801109314,6.11667013168335,6.51360988616943,7.34784984588623,7.65123987197876,8.2442798614502,8.2783899307251,9.23425960540771,9.81013965606689,9.27600955963135,..,8.75006008148193,9.54123973846436,10.3849201202393,11.3507204055786,13.7163896560669,14.5134201049805,16.7804698944092,17.5778198242188,17.3227996826172,17.5053195953369,20.9718494415283,22.3213691711426,23.8276901245117,23.472620010376,26.9134693145752,28.7096290588379,29.5427303314209,30.3310394287109,30.411060333252,30.8021106719971,31.560489654541,36.6267700195313,40.4156494140625,46.675479888916,52.2361297607422,58.2967300415039,61.0563507080078,67.3355102539063,69.6983184814453,68.0398864746094,70.90087890625,70.6319808959961,71.4096374511719
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.821647644043,..,..,..,..,..,..,..,79.3509368896484,..,..,..,82.8577423095703,..,..,..,..,..,..,..,..,94.4263381958008,..,..,..,95.3286285400391,..,..,97.5850677490234,..
Saudi Arabia,SAU,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.4969024658203,..,..,..,..,..,100,100,100,100,100,100,100,100,100
Saudi Arabia,SAU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,285.431,282.455,276.344,274.413,271.517,269.92,265.798,262.032,256.411,251.483,247.513,239.985,233.408,224.992,218.242,211.058,203.833,198.843,188.127,183.93,173.681,168.475,163.827,158.032,153.302,148.474,144.604,140.465,136.486,131.846,132.259,127.393,122.401,122.262,117.493,119.874,116.402,117.157,117.719,111.966,109.539,108.639,106.007,103.889,94.507,92.712,91.8,91.31,90.148,90.035,82.314,80.702,79.08,78.763,78.881,78.663,78.394,79.41,79.493,81.363,88.311,..
Saudi Arabia,SAU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,383.752,378.775,373.454,370.352,367.198,359.841,358.926,354.323,346.209,337.556,330.235,320.192,311.581,300.84,289.663,277.224,271.685,258.867,252.239,243.072,231.073,223.39,210.936,203.609,198.054,192.047,186.83,185.778,180.37,176.315,170.897,169.86,163.404,158.964,157.109,153.152,153.928,153.415,146.747,148.217,145.028,135.453,131.653,129.212,125.585,117.877,115.76,112.847,110.625,108.462,107.731,99.763,98.539,98.106,98.183,98.495,98.799,100.027,101.809,100.896,108.383,..
Saudi Arabia,SAU,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17087.4652775451,16520.9297012736,15652.983883918,16972.5996979292,17976.7695014763,18445.6022818,18266.9121627839,17983.3516020399,18462.8192003797,17399.5159251242,17612.5965319772,18950.0687305708,19551.4384360541,19714.6140203365,20078.137454241,20505.4362023299,20374.5539224183,19644.5039217022,19571.8797881063,19201.8739651775,18450.8302188825,..
Senegal,SEN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.5,..,..,..,..,34.4,..,29.8,..,..,28.8,..,..,..,26,..,..,..,..,19.9,..,..,..,..,..,26.7,15.5,18.8,18.8,20.7,17.1,16.5,18.8,17.9,..,..
Senegal,SEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,1.38652002811432,1.49601995944977,..,..,..,..,2.0032799243927,2.08578991889954,..,2.64473009109497,2.84323000907898,2.58049011230469,2.69477009773254,2.30048990249634,2.35443997383118,2.49727988243103,..,..,..,..,..,3.22357988357544,..,..,..,..,3.31096005439758,..,3.43743991851807,..,..,..,..,4.93900012969971,5.42219018936157,5.58047008514404,6.22203016281128,7.83200979232788,7.93812990188599,7.5914101600647,9.97259044647217,10.0767002105713,10.3539304733276,10.7112598419189,10.752140045166,10.9074001312256,11.5130100250244,12.7625904083252,13.1359395980835,14.0341100692749,15.6258897781372
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8688507080078,..,..,..,..,..,..,..,..,..,..,..,..,..,39.2752494812012,..,..,..,41.8911514282227,..,..,48.0367813110352,..,51.8145484924316,..,43.5345001220703,..,..,..,51.9004211425781,..,..,..,56.2999992370605
Senegal,SEN,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.3790588378906,50.8420600891113,45.6977081298828,49.6953506469727,46.038688659668,46.1838111877441,42.5605506896973,47.8528518676758,63.1021881103516,64.7217712402344,72.3790893554688,69.9682235717773,68.3398208618164,..,..,..,75.3395233154297,75.0538024902344,75.5847702026367
Senegal,SEN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,410.507,409.454,411.772,407.424,405.688,408.234,403.404,402.419,400.592,399.822,392.848,388.777,384.131,374.729,367.625,358.361,347.544,335.413,323.363,312.196,300.173,292.32,284.78,278.319,266.752,259.899,246.14,238.401,226.316,219.347,213.654,214.698,217.281,220.278,223.155,225.722,229.798,231.814,238.449,243.042,244.522,240.755,240.224,230.352,225.295,217.036,209.525,200.993,193.655,184.45,175.924,166.397,165.617,156.495,157.114,149.47,141.602,140.07,139.529,131.095,139.93,..
Senegal,SEN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,429.807,429.272,428.625,430.226,430.095,428.734,428.604,426.408,424.129,421.821,420.753,419.308,415.233,406.224,404.213,397.369,390.202,382.847,375.863,368.076,360.183,355.375,348.599,345.36,338.204,333.668,323.121,315.939,309.251,304.746,300.716,296.909,297.154,297.667,293.168,292.576,292.052,295.64,299.204,293.064,291.876,288.618,282.572,279.511,270.197,263.054,257.684,251.461,246.275,242.969,237.527,233.924,236.298,232.259,225.862,226.353,220.363,219.588,213.609,213.154,218.124,..
Senegal,SEN,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,1101.78779160149,1001.72824898332,1051.93472138498,1019.20325497289,1051.46142346247,956.046833092855,964.424947812853,1006.62931619013,1075.47276129088,1023.79259601893,955.957332629403,1003.23261970634,1016.06533815941,1036.04999431015,1091.04996229078,1002.8898118479,1006.03558160167,1013.43007711321,1017.48844592038,1049.90998196021,1009.31007601463,1022.73024055814,990.737150795952,987.989390628887,982.33709933827,960.478301450445,935.269124822936,963.905132400208,971.761141754459,977.131174801872,1014.59939561457,1047.60565801743,1062.48869581822,1084.80298683613,1057.32829109804,1093.01704058822,1117.76290510128,1137.39859742907,1136.93106279056,1138.82310530683,1153.07312331048,1144.67094612253,1153.20491658004,1130.15133030992,1142.77652611514,1138.40844647566,1173.25007452849,1205.92386930691,1247.42671671,1301.22755141167,1348.25617804914,1372.70471076471,1356.38900615806,1405.89402304757
Serbia,SRB,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.1,..,..,..,..,6.6,..,..,..,6,..,..,..,..,5.4,..,..
Serbia,SRB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.7618789672852,35.6637191772461,39.6133613586426,40.9337997436523,44.205249786377,46.819580078125,47.9930000305176,48.6653785705566,49.8496704101563,49.0827217102051,51.5937690734863,53.5000305175781,56.3808784484863,58.0549697875977,58.2876892089844,62.1369705200195,66.4867401123047,67.1586608886719,67.7898406982422,68.1431121826172,69.1800231933594
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.3972396850586,..,..,..,..,..,..,..,97.9624099731445,..,..,..,..,98.8415069580078,..,..,99.4825286865234,..,..
Serbia,SRB,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,94.2174301147461,..,70.4204177856445,55.7344284057617,..,..,..,..,..,..,..,..,..
Serbia,SRB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.749,160.759,156.22,153.345,153.579,150.846,145.14,147.847,145.157,144.809,141.04,136.927,132.22,131.203,126.74,125.987,125.153,122.505,123.522,124.373,122.566,123.146,123.455,127.327,126.602,122.686,122.348,121.835,118.529,117.261,113.472,111.09,109.865,109.443,107.618,104.939,107.641,107.243,111.794,134.813,112.66,105.132,106.183,104.728,102.834,102.552,96.404,93.753,91.157,88.642,85.626,81.356,77.763,72.468,71.067,69.586,65.42,65.436,62.481,59.495,62.184,..
Serbia,SRB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,208.03,208.763,207.747,205.686,210.207,209.815,207.024,214.708,215.6,219.511,217.322,214.329,212.272,207.314,204.64,203.984,202.376,202.842,206.939,210.959,211.567,214.79,217.408,222.564,223.215,219.855,218.986,218.75,214.513,213.03,209.401,206.363,205.602,203.422,200.796,195.878,199.584,199.054,207.934,234.544,206.112,193.467,195.287,194.966,194.425,192.815,184.815,181.165,176.473,174.728,168.661,162.107,156.518,148.746,145.243,142.205,134.745,132.162,126.918,123.579,137.869,..
Serbia,SRB,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3183.96354365418,3301.14349121412,3001.49222507551,3193.15261578421,3420.28666714261,3626.05849970065,3785.67577131985,4128.52937016583,4308.13733883334,4512.06933138235,4809.27485482504,5122.85543694443,5069.64478143221,5095.75052102791,5148.24975475717,5170.13108053005,5308.3690602922,5252.58334318591,5328.79023050201,5484.55048645442,5572.67223312675,5940.98075526601,6209.49497358428,6347.45998061638,6830.42140491402
Seychelles,SYC,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.9,..,..,..,..,..,..,..,..,..
Seychelles,SYC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.51999998092651,1.33528995513916,3.19677996635437,6.50693988800049,14.3809900283813,18.2700500488281,19.72287940979,17.0798492431641,19.1731700897217,14.7241201400757,17.2974700927734
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.2292175292969,..,..,..,..,..,..,87.811149597168,..,..,..,..,..,..,..,91.8364562988281,..,..,..,..,..,..,..,93.954231262207,..,..,..,..,..,..,..,95.8677062988281,..,96.1999969482422,..
Seychelles,SYC,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.6890182495117,82.258056640625,81.1403503417969,77.6685409545898,..,77.9259262084961,..,..,..,..,..,99.3589706420898,85.2387771606445,86.7378005981445,76.4790802001953,69.4402389526367,71.2990875244141,83.6391372680664,82.9192504882813,84.0062103271484,84.9765319824219,84.2767333984375,82.5040130615234,75.2122192382813
Seychelles,SYC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,314.975,315.068,314.506,313.449,323.336,303.94,291.955,277.815,273.712,265.376,256.788,247.567,239.044,230.538,221.431,212.911,204.498,195.515,189.523,182.192,174.173,167.731,161.468,155.312,149.153,143.212,136.868,133.007,135.394,131.465,126.952,122.631,106.757,103.674,113.035,126.008,126.256,124.321,119.923,130.576,130.764,125.832,118.604,115.686,113.724,109.183,105.69,103.236,99.588,96.595,94.183,87.983,89.913,87.429,85.279,85.098,85.654,83.802,81.814,79.568,99.624,..
Seychelles,SYC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,480.623,478.08,476.457,474.662,511.05,490.212,459.483,442.084,452.891,444.824,435.771,426.67,416.054,406.68,397.577,388.322,379.07,370.051,361.539,352.107,346.178,338.588,331.112,323.329,315.355,309.495,301.802,295.911,275.09,284.252,298.71,306.248,318.209,323.288,316.796,319.843,307.704,304.922,296.545,292.185,284.516,280.392,274.677,259.227,254.464,246.325,240.163,232.129,225.424,217.677,210.951,196.719,194.958,193.033,195.351,195.915,196.079,193.818,191.428,188.008,203.992,..
Seychelles,SYC,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11723.2861687971,11884.6068944767,11225.4037296024,11258.5135983653,11694.1159642341,12757.4570323366,12945.4557854337,13389.7129618054,13643.6064234391,14028.1368164192,14396.3827515527,14876.2585465461,15422.3561146054,15943.3411160241,14729.931542763,15714.204211213
Sierra Leone,SLE,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.4,40.9,..,..,..,..,..,..,..,..,..,35.5,..,..,..,..,45,..,..,..,..,32.7,..,..,..,29.1,..,..,29.3,..,29.5,..,26.3
Sierra Leone,SLE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,0.492669999599457,0.537079989910126,0.57683002948761,0.614539980888367,0.674570024013519,0.659439980983734,0.631330013275146,0.613870024681091,..,..,0.766300022602081,..,..,0.648779988288879,0.654060006141663,1.73369002342224,..,1.56598997116089,1.43570005893707,1.35625994205475,1.24127995967865,..,..,..,..,..,..,..,..,1.5806599855423,2.01639008522034,1.95878005027771,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.826789855957,..,..,..,..,..,..,..,..,32.4261703491211,..,..,..,..,43.2063293457031,..,..,47.7000007629395
Sierra Leone,SLE,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.0183601379395,54.601261138916,57.1160583496094,..,53.8222999572754,..,60.8393592834473,60.9166488647461,63.6474113464355,63.0631790161133,73.1433029174805
Sierra Leone,SLE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,402.02,397.647,394.408,390.07,385.562,381.512,377.68,373.829,373.287,370.89,367.961,364.415,359.681,356.818,351.879,347.529,342.412,338.381,334.171,331.237,330.799,330.773,331.727,332.035,335.731,340.681,348.007,349.622,354.424,360.098,363.213,374.016,375.806,380.894,393.476,397.218,394.081,398.075,405.383,405.293,393.718,388.347,384.129,379.245,375.896,371.446,357.789,341.534,325.398,310.629,297.065,285.973,275.987,265.3,267.786,258.226,240.242,240.12,219.265,217.502,228.946,..
Sierra Leone,SLE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,469.815,468.091,465.423,463.618,459.648,456.012,451.465,445.9,442.831,441.828,433.83,429.928,425.221,420.207,416.166,411.512,407.503,403.905,401.007,396.062,395.405,395.41,395.767,394.391,394.44,399.909,405.647,402.815,406.851,409.996,412.35,433.719,438.824,442.839,464.884,481.568,453.577,461.609,510.444,578.595,446.7,442.127,428.281,421.666,413.646,405.842,386.195,371.797,354.739,338.457,324.612,312.996,303.509,294.542,296.724,288.18,273.895,273.177,260.713,255.168,270.279,..
Sierra Leone,SLE,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,347.355323111804,415.621584225962,438.385193821737,450.589467469237,458.008976658439,468.467112852071,529.513589193283,558.830218753252,566.658217895563,540.09414159664,544.859873871137,640.539208779044,725.761722218919,729.018439398545,568.992914139079,532.353953320586,591.67579402936,566.010889256934,622.327536905821,591.399555113851,606.210832085373
Singapore,SGP,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,6.48052978515625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9409790039063,84.7929077148438,88.8864517211914,91.0889892578125,93.1347732543945,..
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.9060516357422,..,..,..,..,..,..,..,..,..,89.0960006713867,..,..,..,..,..,..,..,..,..,92.5494003295898,..,..,..,..,..,..,..,..,..,95.8573303222656,96.1860427856445,96.3697891235352,96.5480194091797,96.7166900634766,96.8254928588867,97.049560546875,97.2022171020508,97.344856262207,97.4795837402344,97.1318511962891,..
Singapore,SGP,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.164436340332,98.8888931274414,98.5591506958008,..,..,..,..,..,..,98.9958114624023,98.9980621337891,98.2631607055664,97.8361968994141,98.1883392333984,..
Singapore,SGP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,191.436,183.017,173.391,165.141,160.695,154.633,153.205,148.727,148.053,143.099,141.405,137.052,136.207,133.938,129.335,124.366,120.152,119.297,117.949,117.389,115.086,111.682,107.763,103.495,102.237,96.36,93.571,89.028,89.288,87.273,85.321,80.168,77.613,75.832,75.68,74.803,70.188,65.237,60.284,57.91,54.483,53.454,52.14,50.985,49.075,46.187,45.122,44.405,44.113,43.119,42.089,40.452,39.025,37.955,37.04,36.033,35.032,33.979,32.992,31.748,34.295,..
Singapore,SGP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,272.01,260.127,250.702,250.995,247.104,241.787,236.341,234.809,233.686,229.396,226.359,225.34,224.097,217.679,213.732,206.126,202.229,196.664,191.663,188.238,185.499,183.132,180.185,174.452,166.287,157.129,148.566,142.2,143.214,140.809,140.276,137.76,134.539,131.877,129.575,127.992,121.967,114.662,107.133,101.768,96.383,95.813,95.822,96.388,93.318,88.885,85.514,83.127,80.426,77.232,74.273,71.801,69.489,66.841,65.729,64.373,63.077,61.249,59.264,56.933,58.622,..
Singapore,SGP,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51849.6910624417,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69216012954712,..,5.75121021270752,5.90923023223877,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35068.7313433633,34643.797702071,33679.8313886544,32722.8344299825,32032.1453880937,31495.6835744862,28633.7469687132,26571.8135449205,..,..,..
